Commodities,City,Date,Price
Beras,kota-tarakan,2021-04-12,13050
Beras,kota-tarakan,2021-05-12,13050
Beras,kota-tarakan,2021-07-12,13050
Beras,kota-tarakan,2021-08-12,13050
Beras,kota-tarakan,2021-10-12,12950
Beras,kota-tarakan,2021-11-12,12950
Beras,kota-tarakan,2021-01-13,13050
Beras,kota-tarakan,2021-04-13,13050
Beras,kota-tarakan,2021-05-13,13050
Beras,kota-tarakan,2021-07-13,13050
Beras,kota-tarakan,2021-08-13,13050
Beras,kota-tarakan,2021-09-13,13050
Beras,kota-tarakan,2021-10-13,12950
Beras,kota-tarakan,2021-12-13,12950
Beras,kota-tarakan,2021-01-14,13050
Beras,kota-tarakan,2021-04-14,13050
Beras,kota-tarakan,2021-05-14,13050
Beras,kota-tarakan,2021-06-14,13050
Beras,kota-tarakan,2021-07-14,13050
Beras,kota-tarakan,2021-09-14,13050
Beras,kota-tarakan,2021-10-14,12950
Beras,kota-tarakan,2021-12-14,12950
Beras,kota-tarakan,2021-01-15,13050
Beras,kota-tarakan,2021-02-15,13050
Beras,kota-tarakan,2021-03-15,13050
Beras,kota-tarakan,2021-04-15,13050
Beras,kota-tarakan,2021-06-15,13050
Beras,kota-tarakan,2021-07-15,13050
Beras,kota-tarakan,2021-09-15,13050
Beras,kota-tarakan,2021-10-15,12950
Beras,kota-tarakan,2021-11-15,12950
Beras,kota-tarakan,2021-12-15,12950
Beras,kota-tarakan,2021-02-16,13050
Beras,kota-tarakan,2021-03-16,13050
Beras,kota-tarakan,2021-04-16,13050
Beras,kota-tarakan,2021-06-16,13050
Beras,kota-tarakan,2021-07-16,13050
Beras,kota-tarakan,2021-08-16,13050
Beras,kota-tarakan,2021-09-16,13050
Beras,kota-tarakan,2021-11-16,12950
Beras,kota-tarakan,2021-12-16,12950
Beras,kota-tarakan,2021-02-17,13050
Beras,kota-tarakan,2021-03-17,13050
Beras,kota-tarakan,2021-05-17,13050
Beras,kota-tarakan,2021-06-17,13050
Beras,kota-tarakan,2021-08-17,13050
Beras,kota-tarakan,2021-09-17,13050
Beras,kota-tarakan,2021-11-17,12950
Beras,kota-tarakan,2021-12-17,12950
Beras,kota-tarakan,2021-01-18,13050
Beras,kota-tarakan,2021-02-18,13050
Beras,kota-tarakan,2021-03-18,13050
Beras,kota-tarakan,2021-05-18,13050
Beras,kota-tarakan,2021-06-18,13050
Beras,kota-tarakan,2021-08-18,13050
Beras,kota-tarakan,2021-10-18,12950
Beras,kota-tarakan,2021-11-18,12950
Beras,kota-tarakan,2021-01-19,13050
Beras,kota-tarakan,2021-02-19,13050
Beras,kota-tarakan,2021-03-19,13050
Beras,kota-tarakan,2021-04-19,13050
Beras,kota-tarakan,2021-05-19,13050
Beras,kota-tarakan,2021-07-19,13050
Beras,kota-tarakan,2021-08-19,13050
Beras,kota-tarakan,2021-10-19,12950
Beras,kota-tarakan,2021-11-19,12950
Beras,kota-tarakan,2021-01-20,13050
Beras,kota-tarakan,2021-04-20,13050
Beras,kota-tarakan,2021-05-20,13050
Beras,kota-tarakan,2021-07-20,13050
Beras,kota-tarakan,2021-08-20,13050
Beras,kota-tarakan,2021-09-20,13050
Beras,kota-tarakan,2021-10-20,13050
Beras,kota-tarakan,2021-12-20,13050
Beras,kota-tarakan,2021-01-21,13050
Beras,kota-tarakan,2021-04-21,13050
Beras,kota-tarakan,2021-05-21,13050
Beras,kota-tarakan,2021-06-21,13050
Beras,kota-tarakan,2021-07-21,13050
Beras,kota-tarakan,2021-09-21,13050
Beras,kota-tarakan,2021-10-21,12950
Beras,kota-tarakan,2021-12-21,12950
Beras,kota-tarakan,2021-01-22,13050
Beras,kota-tarakan,2021-02-22,13050
Beras,kota-tarakan,2021-03-22,13050
Beras,kota-tarakan,2021-04-22,13050
Beras,kota-tarakan,2021-06-22,13050
Beras,kota-tarakan,2021-07-22,13050
Beras,kota-tarakan,2021-09-22,13050
Beras,kota-tarakan,2021-10-22,12950
Beras,kota-tarakan,2021-11-22,12950
Beras,kota-tarakan,2021-12-22,12950
Beras,kota-tarakan,2021-02-23,13050
Beras,kota-tarakan,2021-03-23,13050
Beras,kota-tarakan,2021-04-23,13050
Beras,kota-tarakan,2021-06-23,13050
Beras,kota-tarakan,2021-07-23,13050
Beras,kota-tarakan,2021-08-23,13050
Beras,kota-tarakan,2021-09-23,13050
Beras,kota-tarakan,2021-11-23,12950
Beras,kota-tarakan,2021-12-23,12950
Beras,kota-tarakan,2021-02-24,13050
Beras,kota-tarakan,2021-03-24,13050
Beras,kota-tarakan,2021-05-24,13050
Beras,kota-tarakan,2021-06-24,13050
Beras,kota-tarakan,2021-08-24,13050
Beras,kota-tarakan,2021-09-24,13050
Beras,kota-tarakan,2021-11-24,12950
Beras,kota-tarakan,2021-12-24,12950
Beras,kota-tarakan,2021-01-25,13050
Beras,kota-tarakan,2021-02-25,13050
Beras,kota-tarakan,2021-03-25,13050
Beras,kota-tarakan,2021-05-25,13050
Beras,kota-tarakan,2021-06-25,13050
Beras,kota-tarakan,2021-08-25,13050
Beras,kota-tarakan,2021-10-25,12950
Beras,kota-tarakan,2021-11-25,12950
Beras,kota-tarakan,2021-01-26,13050
Beras,kota-tarakan,2021-02-26,13050
Beras,kota-tarakan,2021-03-26,13050
Beras,kota-tarakan,2021-04-26,13050
Beras,kota-tarakan,2021-05-26,13050
Beras,kota-tarakan,2021-07-26,13050
Beras,kota-tarakan,2021-08-26,13050
Beras,kota-tarakan,2021-10-26,12950
Beras,kota-tarakan,2021-11-26,12950
Beras,kota-tarakan,2021-01-27,13050
Beras,kota-tarakan,2021-04-27,13050
Beras,kota-tarakan,2021-05-27,13050
Beras,kota-tarakan,2021-07-27,13050
Beras,kota-tarakan,2021-08-27,13050
Beras,kota-tarakan,2021-09-27,13050
Beras,kota-tarakan,2021-10-27,12950
Beras,kota-tarakan,2021-12-27,12950
Beras,kota-tarakan,2021-01-28,13050
Beras,kota-tarakan,2021-04-28,13050
Beras,kota-tarakan,2021-05-28,13050
Beras,kota-tarakan,2021-06-28,13050
Beras,kota-tarakan,2021-07-28,13050
Beras,kota-tarakan,2021-09-28,13050
Beras,kota-tarakan,2021-10-28,12950
Beras,kota-tarakan,2021-12-28,12950
Beras,kota-tarakan,2021-01-29,13050
Beras,kota-tarakan,2021-03-29,13050
Beras,kota-tarakan,2021-04-29,13050
Beras,kota-tarakan,2021-06-29,13050
Beras,kota-tarakan,2021-07-29,13050
Beras,kota-tarakan,2021-09-29,13050
Beras,kota-tarakan,2021-10-29,12950
Beras,kota-tarakan,2021-11-29,12950
Beras,kota-tarakan,2021-12-29,12950
Beras,kota-tarakan,2021-03-30,13050
Beras,kota-tarakan,2021-04-30,13050
Beras,kota-tarakan,2021-06-30,13050
Beras,kota-tarakan,2021-07-30,13050
Beras,kota-tarakan,2021-08-30,13050
Beras,kota-tarakan,2021-09-30,13050
Beras,kota-tarakan,2021-11-30,12950
Beras,kota-tarakan,2021-12-30,12950
Beras,kota-tarakan,2021-03-31,13050
Beras,kota-tarakan,2021-05-31,13050
Beras,kota-tarakan,2021-08-31,13050
Beras,kota-tarakan,2021-12-31,12950
Daging Ayam,kota-tarakan,2021-01-01,35500
Daging Ayam,kota-tarakan,2021-02-01,35500
Daging Ayam,kota-tarakan,2021-03-01,35250
Daging Ayam,kota-tarakan,2021-04-01,38500
Daging Ayam,kota-tarakan,2021-06-01,38500
Daging Ayam,kota-tarakan,2021-07-01,43250
Daging Ayam,kota-tarakan,2021-09-01,39500
Daging Ayam,kota-tarakan,2021-10-01,36500
Daging Ayam,kota-tarakan,2021-11-01,38500
Daging Ayam,kota-tarakan,2021-12-01,46500
Daging Ayam,kota-tarakan,2021-02-02,35500
Daging Ayam,kota-tarakan,2021-03-02,35250
Daging Ayam,kota-tarakan,2021-04-02,35250
Daging Ayam,kota-tarakan,2021-06-02,42500
Daging Ayam,kota-tarakan,2021-07-02,43250
Daging Ayam,kota-tarakan,2021-08-02,42000
Daging Ayam,kota-tarakan,2021-09-02,39500
Daging Ayam,kota-tarakan,2021-11-02,38500
Daging Ayam,kota-tarakan,2021-12-02,46500
Daging Ayam,kota-tarakan,2021-02-03,35500
Daging Ayam,kota-tarakan,2021-03-03,35250
Daging Ayam,kota-tarakan,2021-05-03,42500
Daging Ayam,kota-tarakan,2021-06-03,42500
Daging Ayam,kota-tarakan,2021-08-03,42000
Daging Ayam,kota-tarakan,2021-09-03,39500
Daging Ayam,kota-tarakan,2021-11-03,38500
Daging Ayam,kota-tarakan,2021-12-03,46500
Daging Ayam,kota-tarakan,2021-01-04,38750
Daging Ayam,kota-tarakan,2021-02-04,35250
Daging Ayam,kota-tarakan,2021-03-04,37750
Daging Ayam,kota-tarakan,2021-05-04,42500
Daging Ayam,kota-tarakan,2021-06-04,42500
Daging Ayam,kota-tarakan,2021-08-04,42000
Daging Ayam,kota-tarakan,2021-10-04,35750
Daging Ayam,kota-tarakan,2021-11-04,38500
Daging Ayam,kota-tarakan,2021-01-05,38750
Daging Ayam,kota-tarakan,2021-02-05,35250
Daging Ayam,kota-tarakan,2021-03-05,37750
Daging Ayam,kota-tarakan,2021-04-05,41000
Daging Ayam,kota-tarakan,2021-05-05,42500
Daging Ayam,kota-tarakan,2021-07-05,43250
Daging Ayam,kota-tarakan,2021-08-05,42000
Daging Ayam,kota-tarakan,2021-10-05,35750
Daging Ayam,kota-tarakan,2021-11-05,38500
Daging Ayam,kota-tarakan,2021-01-06,38750
Daging Ayam,kota-tarakan,2021-04-06,41000
Daging Ayam,kota-tarakan,2021-05-06,42500
Daging Ayam,kota-tarakan,2021-07-06,43250
Daging Ayam,kota-tarakan,2021-08-06,42000
Daging Ayam,kota-tarakan,2021-09-06,39500
Daging Ayam,kota-tarakan,2021-10-06,35750
Daging Ayam,kota-tarakan,2021-12-06,45000
Daging Ayam,kota-tarakan,2021-01-07,38750
Daging Ayam,kota-tarakan,2021-04-07,40500
Daging Ayam,kota-tarakan,2021-05-07,42000
Daging Ayam,kota-tarakan,2021-06-07,43250
Daging Ayam,kota-tarakan,2021-07-07,43250
Daging Ayam,kota-tarakan,2021-09-07,39500
Daging Ayam,kota-tarakan,2021-10-07,35750
Daging Ayam,kota-tarakan,2021-12-07,44500
Daging Ayam,kota-tarakan,2021-01-08,38250
Daging Ayam,kota-tarakan,2021-02-08,35250
Daging Ayam,kota-tarakan,2021-03-08,37000
Daging Ayam,kota-tarakan,2021-04-08,40500
Daging Ayam,kota-tarakan,2021-06-08,43250
Daging Ayam,kota-tarakan,2021-07-08,43250
Daging Ayam,kota-tarakan,2021-09-08,39500
Daging Ayam,kota-tarakan,2021-10-08,35750
Daging Ayam,kota-tarakan,2021-11-08,49750
Daging Ayam,kota-tarakan,2021-12-08,44500
Daging Ayam,kota-tarakan,2021-02-09,35250
Daging Ayam,kota-tarakan,2021-03-09,37250
Daging Ayam,kota-tarakan,2021-04-09,41000
Daging Ayam,kota-tarakan,2021-06-09,43250
Daging Ayam,kota-tarakan,2021-07-09,43250
Daging Ayam,kota-tarakan,2021-08-09,42000
Daging Ayam,kota-tarakan,2021-09-09,39500
Daging Ayam,kota-tarakan,2021-11-09,49750
Daging Ayam,kota-tarakan,2021-12-09,44000
Daging Ayam,kota-tarakan,2021-02-10,35250
Daging Ayam,kota-tarakan,2021-03-10,37250
Daging Ayam,kota-tarakan,2021-05-10,42500
Daging Ayam,kota-tarakan,2021-06-10,43250
Daging Ayam,kota-tarakan,2021-08-10,42000
Daging Ayam,kota-tarakan,2021-09-10,39500
Daging Ayam,kota-tarakan,2021-11-10,48500
Daging Ayam,kota-tarakan,2021-12-10,44000
Daging Ayam,kota-tarakan,2021-01-11,37500
Daging Ayam,kota-tarakan,2021-02-11,35250
Daging Ayam,kota-tarakan,2021-03-11,35250
Daging Ayam,kota-tarakan,2021-05-11,42500
Daging Ayam,kota-tarakan,2021-06-11,43250
Daging Ayam,kota-tarakan,2021-08-11,43250
Daging Ayam,kota-tarakan,2021-10-11,35750
Daging Ayam,kota-tarakan,2021-11-11,47500
Daging Ayam,kota-tarakan,2021-01-12,37500
Daging Ayam,kota-tarakan,2021-02-12,37500
Daging Ayam,kota-tarakan,2021-03-12,38500
Daging Ayam,kota-tarakan,2021-04-12,41000
Daging Ayam,kota-tarakan,2021-05-12,41000
Daging Ayam,kota-tarakan,2021-07-12,43250
Daging Ayam,kota-tarakan,2021-08-12,42000
Daging Ayam,kota-tarakan,2021-10-12,34750
Daging Ayam,kota-tarakan,2021-11-12,47500
Daging Ayam,kota-tarakan,2021-01-13,37500
Daging Ayam,kota-tarakan,2021-04-13,41000
Daging Ayam,kota-tarakan,2021-05-13,41000
Daging Ayam,kota-tarakan,2021-07-13,43250
Daging Ayam,kota-tarakan,2021-08-13,42000
Daging Ayam,kota-tarakan,2021-09-13,39500
Daging Ayam,kota-tarakan,2021-10-13,36000
Daging Ayam,kota-tarakan,2021-12-13,43250
Daging Ayam,kota-tarakan,2021-01-14,37500
Daging Ayam,kota-tarakan,2021-04-14,42500
Daging Ayam,kota-tarakan,2021-05-14,42500
Daging Ayam,kota-tarakan,2021-06-14,43250
Daging Ayam,kota-tarakan,2021-07-14,43250
Daging Ayam,kota-tarakan,2021-09-14,38500
Daging Ayam,kota-tarakan,2021-10-14,36000
Daging Ayam,kota-tarakan,2021-12-14,43250
Daging Ayam,kota-tarakan,2021-01-15,37500
Daging Ayam,kota-tarakan,2021-02-15,35250
Daging Ayam,kota-tarakan,2021-03-15,38500
Daging Ayam,kota-tarakan,2021-04-15,42500
Daging Ayam,kota-tarakan,2021-06-15,43250
Daging Ayam,kota-tarakan,2021-07-15,43250
Daging Ayam,kota-tarakan,2021-09-15,38500
Daging Ayam,kota-tarakan,2021-10-15,36000
Daging Ayam,kota-tarakan,2021-11-15,47500
Daging Ayam,kota-tarakan,2021-12-15,43250
Daging Ayam,kota-tarakan,2021-02-16,35250
Daging Ayam,kota-tarakan,2021-03-16,39000
Daging Ayam,kota-tarakan,2021-04-16,42500
Daging Ayam,kota-tarakan,2021-06-16,43250
Daging Ayam,kota-tarakan,2021-07-16,43250
Daging Ayam,kota-tarakan,2021-08-16,41500
Daging Ayam,kota-tarakan,2021-09-16,38500
Daging Ayam,kota-tarakan,2021-11-16,47500
Daging Ayam,kota-tarakan,2021-12-16,43250
Daging Ayam,kota-tarakan,2021-02-17,35250
Daging Ayam,kota-tarakan,2021-03-17,39000
Daging Ayam,kota-tarakan,2021-05-17,42500
Daging Ayam,kota-tarakan,2021-06-17,43250
Daging Ayam,kota-tarakan,2021-08-17,43250
Daging Ayam,kota-tarakan,2021-09-17,38500
Daging Ayam,kota-tarakan,2021-11-17,47500
Daging Ayam,kota-tarakan,2021-12-17,43250
Daging Ayam,kota-tarakan,2021-01-18,38250
Daging Ayam,kota-tarakan,2021-02-18,35250
Daging Ayam,kota-tarakan,2021-03-18,39000
Daging Ayam,kota-tarakan,2021-05-18,42500
Daging Ayam,kota-tarakan,2021-06-18,43250
Daging Ayam,kota-tarakan,2021-08-18,40250
Daging Ayam,kota-tarakan,2021-10-18,36000
Daging Ayam,kota-tarakan,2021-11-18,47500
Daging Ayam,kota-tarakan,2021-01-19,38250
Daging Ayam,kota-tarakan,2021-02-19,35250
Daging Ayam,kota-tarakan,2021-03-19,39000
Daging Ayam,kota-tarakan,2021-04-19,42500
Daging Ayam,kota-tarakan,2021-05-19,42500
Daging Ayam,kota-tarakan,2021-07-19,43250
Daging Ayam,kota-tarakan,2021-08-19,40250
Daging Ayam,kota-tarakan,2021-10-19,36000
Daging Ayam,kota-tarakan,2021-11-19,47500
Daging Ayam,kota-tarakan,2021-01-20,38250
Daging Ayam,kota-tarakan,2021-04-20,42500
Daging Ayam,kota-tarakan,2021-05-20,43250
Daging Ayam,kota-tarakan,2021-07-20,43250
Daging Ayam,kota-tarakan,2021-08-20,40250
Daging Ayam,kota-tarakan,2021-09-20,37500
Daging Ayam,kota-tarakan,2021-10-20,37500
Daging Ayam,kota-tarakan,2021-12-20,37500
Daging Ayam,kota-tarakan,2021-01-21,36000
Daging Ayam,kota-tarakan,2021-04-21,42000
Daging Ayam,kota-tarakan,2021-05-21,43250
Daging Ayam,kota-tarakan,2021-06-21,43750
Daging Ayam,kota-tarakan,2021-07-21,43250
Daging Ayam,kota-tarakan,2021-09-21,37500
Daging Ayam,kota-tarakan,2021-10-21,36000
Daging Ayam,kota-tarakan,2021-12-21,36000
Daging Ayam,kota-tarakan,2021-01-22,36000
Daging Ayam,kota-tarakan,2021-02-22,35250
Daging Ayam,kota-tarakan,2021-03-22,38500
Daging Ayam,kota-tarakan,2021-04-22,42000
Daging Ayam,kota-tarakan,2021-06-22,43750
Daging Ayam,kota-tarakan,2021-07-22,43250
Daging Ayam,kota-tarakan,2021-09-22,37500
Daging Ayam,kota-tarakan,2021-10-22,36500
Daging Ayam,kota-tarakan,2021-11-22,47500
Daging Ayam,kota-tarakan,2021-12-22,47500
Daging Ayam,kota-tarakan,2021-02-23,35250
Daging Ayam,kota-tarakan,2021-03-23,38500
Daging Ayam,kota-tarakan,2021-04-23,42500
Daging Ayam,kota-tarakan,2021-06-23,43500
Daging Ayam,kota-tarakan,2021-07-23,43250
Daging Ayam,kota-tarakan,2021-08-23,39750
Daging Ayam,kota-tarakan,2021-09-23,37500
Daging Ayam,kota-tarakan,2021-11-23,47500
Daging Ayam,kota-tarakan,2021-12-23,47500
Daging Ayam,kota-tarakan,2021-02-24,35250
Daging Ayam,kota-tarakan,2021-03-24,38500
Daging Ayam,kota-tarakan,2021-05-24,43250
Daging Ayam,kota-tarakan,2021-06-24,43500
Daging Ayam,kota-tarakan,2021-08-24,39750
Daging Ayam,kota-tarakan,2021-09-24,37500
Daging Ayam,kota-tarakan,2021-11-24,46500
Daging Ayam,kota-tarakan,2021-12-24,46500
Daging Ayam,kota-tarakan,2021-01-25,35500
Daging Ayam,kota-tarakan,2021-02-25,35250
Daging Ayam,kota-tarakan,2021-03-25,39500
Daging Ayam,kota-tarakan,2021-05-25,43250
Daging Ayam,kota-tarakan,2021-06-25,43500
Daging Ayam,kota-tarakan,2021-08-25,39750
Daging Ayam,kota-tarakan,2021-10-25,36500
Daging Ayam,kota-tarakan,2021-11-25,46500
Daging Ayam,kota-tarakan,2021-01-26,35500
Daging Ayam,kota-tarakan,2021-02-26,35250
Daging Ayam,kota-tarakan,2021-03-26,39000
Daging Ayam,kota-tarakan,2021-04-26,42500
Daging Ayam,kota-tarakan,2021-05-26,42500
Daging Ayam,kota-tarakan,2021-07-26,43250
Daging Ayam,kota-tarakan,2021-08-26,39750
Daging Ayam,kota-tarakan,2021-10-26,36500
Daging Ayam,kota-tarakan,2021-11-26,46500
Daging Ayam,kota-tarakan,2021-01-27,35500
Daging Ayam,kota-tarakan,2021-04-27,42500
Daging Ayam,kota-tarakan,2021-05-27,43250
Daging Ayam,kota-tarakan,2021-07-27,42000
Daging Ayam,kota-tarakan,2021-08-27,39750
Daging Ayam,kota-tarakan,2021-09-27,37000
Daging Ayam,kota-tarakan,2021-10-27,36500
Daging Ayam,kota-tarakan,2021-12-27,40000
Daging Ayam,kota-tarakan,2021-01-28,35500
Daging Ayam,kota-tarakan,2021-04-28,42500
Daging Ayam,kota-tarakan,2021-05-28,43250
Daging Ayam,kota-tarakan,2021-06-28,43750
Daging Ayam,kota-tarakan,2021-07-28,42000
Daging Ayam,kota-tarakan,2021-09-28,37000
Daging Ayam,kota-tarakan,2021-10-28,36500
Daging Ayam,kota-tarakan,2021-12-28,40000
Daging Ayam,kota-tarakan,2021-01-29,35500
Daging Ayam,kota-tarakan,2021-03-29,39000
Daging Ayam,kota-tarakan,2021-04-29,42500
Daging Ayam,kota-tarakan,2021-06-29,43750
Daging Ayam,kota-tarakan,2021-07-29,42000
Daging Ayam,kota-tarakan,2021-09-29,37000
Daging Ayam,kota-tarakan,2021-10-29,36500
Daging Ayam,kota-tarakan,2021-11-29,46500
Daging Ayam,kota-tarakan,2021-12-29,40000
Daging Ayam,kota-tarakan,2021-03-30,39000
Daging Ayam,kota-tarakan,2021-04-30,42500
Daging Ayam,kota-tarakan,2021-06-30,43250
Daging Ayam,kota-tarakan,2021-07-30,42000
Daging Ayam,kota-tarakan,2021-08-30,39500
Daging Ayam,kota-tarakan,2021-09-30,37000
Daging Ayam,kota-tarakan,2021-11-30,46500
Daging Ayam,kota-tarakan,2021-12-30,40000
Daging Ayam,kota-tarakan,2021-03-31,39000
Daging Ayam,kota-tarakan,2021-05-31,42500
Daging Ayam,kota-tarakan,2021-08-31,39500
Daging Ayam,kota-tarakan,2021-12-31,40000
Telur Ayam,kota-tarakan,2021-01-01,29250
Telur Ayam,kota-tarakan,2021-02-01,29250
Telur Ayam,kota-tarakan,2021-03-01,28750
Telur Ayam,kota-tarakan,2021-04-01,28750
Telur Ayam,kota-tarakan,2021-06-01,28750
Telur Ayam,kota-tarakan,2021-07-01,29500
Telur Ayam,kota-tarakan,2021-09-01,27650
Telur Ayam,kota-tarakan,2021-10-01,27250
Telur Ayam,kota-tarakan,2021-11-01,27750
Telur Ayam,kota-tarakan,2021-12-01,28150
Telur Ayam,kota-tarakan,2021-02-02,29250
Telur Ayam,kota-tarakan,2021-03-02,28650
Telur Ayam,kota-tarakan,2021-04-02,28650
Telur Ayam,kota-tarakan,2021-06-02,29250
Telur Ayam,kota-tarakan,2021-07-02,29500
Telur Ayam,kota-tarakan,2021-08-02,29650
Telur Ayam,kota-tarakan,2021-09-02,27650
Telur Ayam,kota-tarakan,2021-11-02,27750
Telur Ayam,kota-tarakan,2021-12-02,28150
Telur Ayam,kota-tarakan,2021-02-03,29250
Telur Ayam,kota-tarakan,2021-03-03,28650
Telur Ayam,kota-tarakan,2021-05-03,29250
Telur Ayam,kota-tarakan,2021-06-03,29250
Telur Ayam,kota-tarakan,2021-08-03,29650
Telur Ayam,kota-tarakan,2021-09-03,27650
Telur Ayam,kota-tarakan,2021-11-03,27750
Telur Ayam,kota-tarakan,2021-12-03,28150
Telur Ayam,kota-tarakan,2021-01-04,31150
Telur Ayam,kota-tarakan,2021-02-04,29400
Telur Ayam,kota-tarakan,2021-03-04,28650
Telur Ayam,kota-tarakan,2021-05-04,29250
Telur Ayam,kota-tarakan,2021-06-04,29250
Telur Ayam,kota-tarakan,2021-08-04,29650
Telur Ayam,kota-tarakan,2021-10-04,27250
Telur Ayam,kota-tarakan,2021-11-04,27750
Telur Ayam,kota-tarakan,2021-01-05,31150
Telur Ayam,kota-tarakan,2021-02-05,29400
Telur Ayam,kota-tarakan,2021-03-05,28650
Telur Ayam,kota-tarakan,2021-04-05,28750
Telur Ayam,kota-tarakan,2021-05-05,29400
Telur Ayam,kota-tarakan,2021-07-05,29150
Telur Ayam,kota-tarakan,2021-08-05,29650
Telur Ayam,kota-tarakan,2021-10-05,27750
Telur Ayam,kota-tarakan,2021-11-05,27750
Telur Ayam,kota-tarakan,2021-01-06,30500
Telur Ayam,kota-tarakan,2021-04-06,28750
Telur Ayam,kota-tarakan,2021-05-06,29400
Telur Ayam,kota-tarakan,2021-07-06,29150
Telur Ayam,kota-tarakan,2021-08-06,29650
Telur Ayam,kota-tarakan,2021-09-06,27650
Telur Ayam,kota-tarakan,2021-10-06,27750
Telur Ayam,kota-tarakan,2021-12-06,28150
Telur Ayam,kota-tarakan,2021-01-07,30500
Telur Ayam,kota-tarakan,2021-04-07,28750
Telur Ayam,kota-tarakan,2021-05-07,29400
Telur Ayam,kota-tarakan,2021-06-07,29250
Telur Ayam,kota-tarakan,2021-07-07,29150
Telur Ayam,kota-tarakan,2021-09-07,27650
Telur Ayam,kota-tarakan,2021-10-07,27750
Telur Ayam,kota-tarakan,2021-12-07,28150
Telur Ayam,kota-tarakan,2021-01-08,30500
Telur Ayam,kota-tarakan,2021-02-08,29400
Telur Ayam,kota-tarakan,2021-03-08,28900
Telur Ayam,kota-tarakan,2021-04-08,28750
Telur Ayam,kota-tarakan,2021-06-08,29000
Telur Ayam,kota-tarakan,2021-07-08,29150
Telur Ayam,kota-tarakan,2021-09-08,27650
Telur Ayam,kota-tarakan,2021-10-08,27750
Telur Ayam,kota-tarakan,2021-11-08,27750
Telur Ayam,kota-tarakan,2021-12-08,28150
Telur Ayam,kota-tarakan,2021-02-09,29250
Telur Ayam,kota-tarakan,2021-03-09,28900
Telur Ayam,kota-tarakan,2021-04-09,28750
Telur Ayam,kota-tarakan,2021-06-09,29000
Telur Ayam,kota-tarakan,2021-07-09,29150
Telur Ayam,kota-tarakan,2021-08-09,29650
Telur Ayam,kota-tarakan,2021-09-09,27650
Telur Ayam,kota-tarakan,2021-11-09,27750
Telur Ayam,kota-tarakan,2021-12-09,28150
Telur Ayam,kota-tarakan,2021-02-10,29250
Telur Ayam,kota-tarakan,2021-03-10,28900
Telur Ayam,kota-tarakan,2021-05-10,29400
Telur Ayam,kota-tarakan,2021-06-10,29000
Telur Ayam,kota-tarakan,2021-08-10,29650
Telur Ayam,kota-tarakan,2021-09-10,27650
Telur Ayam,kota-tarakan,2021-11-10,27750
Telur Ayam,kota-tarakan,2021-12-10,28150
Telur Ayam,kota-tarakan,2021-01-11,30500
Telur Ayam,kota-tarakan,2021-02-11,29250
Telur Ayam,kota-tarakan,2021-03-11,29250
Telur Ayam,kota-tarakan,2021-05-11,29400
Telur Ayam,kota-tarakan,2021-06-11,29000
Telur Ayam,kota-tarakan,2021-08-11,29000
Telur Ayam,kota-tarakan,2021-10-11,27750
Telur Ayam,kota-tarakan,2021-11-11,90000
Telur Ayam,kota-tarakan,2021-01-12,30500
Telur Ayam,kota-tarakan,2021-02-12,30500
Telur Ayam,kota-tarakan,2021-03-12,28900
Telur Ayam,kota-tarakan,2021-04-12,29150
Telur Ayam,kota-tarakan,2021-05-12,29150
Telur Ayam,kota-tarakan,2021-07-12,29150
Telur Ayam,kota-tarakan,2021-08-12,29150
Telur Ayam,kota-tarakan,2021-10-12,27750
Telur Ayam,kota-tarakan,2021-11-12,28150
Telur Ayam,kota-tarakan,2021-01-13,30500
Telur Ayam,kota-tarakan,2021-04-13,29150
Telur Ayam,kota-tarakan,2021-05-13,29150
Telur Ayam,kota-tarakan,2021-07-13,29000
Telur Ayam,kota-tarakan,2021-08-13,29150
Telur Ayam,kota-tarakan,2021-09-13,27650
Telur Ayam,kota-tarakan,2021-10-13,27750
Telur Ayam,kota-tarakan,2021-12-13,28150
Telur Ayam,kota-tarakan,2021-01-14,30500
Telur Ayam,kota-tarakan,2021-04-14,29150
Telur Ayam,kota-tarakan,2021-05-14,29150
Telur Ayam,kota-tarakan,2021-06-14,29500
Telur Ayam,kota-tarakan,2021-07-14,29000
Telur Ayam,kota-tarakan,2021-09-14,27500
Telur Ayam,kota-tarakan,2021-10-14,27750
Telur Ayam,kota-tarakan,2021-12-14,28150
Telur Ayam,kota-tarakan,2021-01-15,30500
Telur Ayam,kota-tarakan,2021-02-15,29250
Telur Ayam,kota-tarakan,2021-03-15,28900
Telur Ayam,kota-tarakan,2021-04-15,29150
